id,Reviews,Categories,Polarities
671,昨晚买了下的单，今天下午就收到货了，物流好快不说，实物跟图片上描述相符，不错！给予好评?,整体,正面
671,昨晚买了下的单，今天下午就收到货了，物流好快不说，实物跟图片上描述相符，不错！给予好评?,物流,正面
672,母亲节给妈妈的礼物，她很喜欢，她是一直用这个牌子的化妆品，一直在专柜买的，希望这次她也能用的开心,整体,正面
673,好用好用，真的好用，赞,整体,正面
674,挺不错的，洗完脸也不紧绷,整体,正面
674,挺不错的，洗完脸也不紧绷,使用体验,正面
675,有泡沫，而且特别温和。还有淡淡的香味。,使用体验,正面
675,有泡沫，而且特别温和。还有淡淡的香味。,气味,正面
676,连续买了很多***的东西，不是我用，不过应该还可以吧,整体,正面
677,这款价格经常变动越来越高了啊,价格,负面
678,粉扑有一点刺鼻气味，其它的都不错,气味,负面
678,粉扑有一点刺鼻气味，其它的都不错,整体,正面
679,昨天下午下的单今天中午就送到了，棒极了，,整体,正面
680,跟店里买的一模一样，很喜欢，也很好用！,整体,正面
681,双十一抢得了这个超级好用诶，也很服帖，啦啦啦啦啦啦,整体,正面
681,双十一抢得了这个超级好用诶，也很服帖，啦啦啦啦啦啦,使用体验,正面
682,很好，很喜欢，相信**,整体,正面
683,快递师傅很给力，????,物流,正面
684,用过了，感觉还不错，不油腻，颜色也自然,整体,正面
684,用过了，感觉还不错，不油腻，颜色也自然,功效,正面
684,用过了，感觉还不错，不油腻，颜色也自然,使用体验,正面
685,用了十几年了！感觉很适合我的皮肤！,整体,正面
686,效果不是很好,整体,负面
687,感觉不怎么补水  将就了 毕竟便宜,功效,负面
687,感觉不怎么补水  将就了 毕竟便宜,价格,正面
688,洗面奶是舅妈推荐的，用过几次，泡沫细腻，还不错，就是味道不如那个好闻，不过挺适合我这种敏感肌的。,使用体验,正面
688,洗面奶是舅妈推荐的，用过几次，泡沫细腻，还不错，就是味道不如那个好闻，不过挺适合我这种敏感肌的。,整体,正面
688,洗面奶是舅妈推荐的，用过几次，泡沫细腻，还不错，就是味道不如那个好闻，不过挺适合我这种敏感肌的。,气味,负面
689,挺好的，东西收到了，快递速度快，给你们点个赞。,物流,正面
689,挺好的，东西收到了，快递速度快，给你们点个赞。,整体,正面
690,一直用的这个牌子的，这款洗面奶感觉泡沫有点多，清洁力还行的。,使用体验,负面
690,一直用的这个牌子的，这款洗面奶感觉泡沫有点多，清洁力还行的。,功效,正面
691,面膜还行，，不知道效果,整体,正面
692,搞活动买的，很划算，还没用，希望补水效果大大滴,价格,正面
692,搞活动买的，很划算，还没用，希望补水效果大大滴,功效,中性
693,我才用了两天  感觉还不错第一次用我一直用***的护肤品  挺喜欢用的,整体,正面
694,用了￣段时间，感觉有点连连的，没有之前用的别家的好。,使用体验,负面
695,一如既往的好,整体,正面
696,跟图片一样，物流快，还没用不知道'怎样,物流,正面
697,还可以，不怎么油腻，气味也蛮好,气味,正面
697,还可以，不怎么油腻，气味也蛮好,整体,正面
697,还可以，不怎么油腻，气味也蛮好,使用体验,正面
698,感觉还可以，量很足，卸的也挺干净，价格也实惠,整体,正面
698,感觉还可以，量很足，卸的也挺干净，价格也实惠,其他,正面
698,感觉还可以，量很足，卸的也挺干净，价格也实惠,功效,正面
698,感觉还可以，量很足，卸的也挺干净，价格也实惠,价格,正面
699,面膜是正品，真正的物美价廉，物流给力快递小哥服务态度很好。点赞！需要的请赶快入手啦！,真伪,正面
699,面膜是正品，真正的物美价廉，物流给力快递小哥服务态度很好。点赞！需要的请赶快入手啦！,整体,正面
699,面膜是正品，真正的物美价廉，物流给力快递小哥服务态度很好。点赞！需要的请赶快入手啦！,价格,正面
699,面膜是正品，真正的物美价廉，物流给力快递小哥服务态度很好。点赞！需要的请赶快入手啦！,物流,正面
700,很好很喜欢,整体,正面
701,味道闻起来很香 用起来很水润不浮粉 喜欢,气味,正面
701,味道闻起来很香 用起来很水润不浮粉 喜欢,使用体验,正面
701,味道闻起来很香 用起来很水润不浮粉 喜欢,整体,正面
702,宝贝质量很好，给全五分好评，服务态度也很棒，给100个赞，物流神速，必须，好评。,其他,正面
702,宝贝质量很好，给全五分好评，服务态度也很棒，给100个赞，物流神速，必须，好评。,整体,正面
702,宝贝质量很好，给全五分好评，服务态度也很棒，给100个赞，物流神速，必须，好评。,服务,正面
702,宝贝质量很好，给全五分好评，服务态度也很棒，给100个赞，物流神速，必须，好评。,物流,正面
703,是正品哦，包装很好,真伪,正面
703,是正品哦，包装很好,包装,正面
704,补水效果超级好，以后会继续回购的。,功效,正面
705,应该是正品吧，觉得还行,整体,正面
705,应该是正品吧，觉得还行,真伪,正面
706,特别温和，不刺激皮肤。,使用体验,正面
707,一直用***，很好用，不干还好吸收，美白作用,整体,正面
707,一直用***，很好用，不干还好吸收，美白作用,使用体验,正面
707,一直用***，很好用，不干还好吸收，美白作用,功效,正面
708,正是我想要的效果，擦脸上很自然的颜色,功效,正面
709,一直用这个牌子 特别的好  快递也很快 给商家还有快递小哥一百个赞,物流,正面
709,一直用这个牌子 特别的好  快递也很快 给商家还有快递小哥一百个赞,服务,正面
709,一直用这个牌子 特别的好  快递也很快 给商家还有快递小哥一百个赞,整体,正面
710,最近一直在用***，还不错，信得过**，**快递???,整体,正面
711,买了两份，满满一大箱，真的好便宜，面膜轻薄补水。,功效,正面
711,买了两份，满满一大箱，真的好便宜，面膜轻薄补水。,价格,正面
711,买了两份，满满一大箱，真的好便宜，面膜轻薄补水。,使用体验,正面
712,一直用的***的，之前在实体店买的，这次买的也好用，挺实惠的一次购物。,整体,正面
712,一直用的***的，之前在实体店买的，这次买的也好用，挺实惠的一次购物。,价格,正面
713,包装好物流快给力,包装,正面
713,包装好物流快给力,物流,正面
714,很好，很快，还会继续支持**。加油加油加油,整体,正面
714,很好，很快，还会继续支持**。加油加油加油,物流,正面
715,价钱实惠，质量很好的国货产品，第三次购买了。,价格,正面
715,价钱实惠，质量很好的国货产品，第三次购买了。,其他,正面
716,第一次用***的面膜，感觉不错，下次继续哦,整体,正面
717,看着不错和以前买的一样还没用快递小哥很给力服务很好,整体,正面
717,看着不错和以前买的一样还没用快递小哥很给力服务很好,物流,正面
718,送了十片玻尿酸面膜，小脸敷上去刚刚好很平整，而且敷完以后脸上很舒服，吸收也很快,使用体验,正面
719,比实体店便宜很多，还挺好用的,价格,正面
719,比实体店便宜很多，还挺好用的,整体,正面
720,感谢**推荐，挺好用的，超补水,整体,正面
720,感谢**推荐，挺好用的，超补水,功效,正面
721,看起来不错，还没用，不过才买两天就降价10元。真的好郁闷?,整体,正面
722,货物很好，下次还要买,整体,正面
723,只能说一般般吧,整体,中性
724,清洁能力：感觉清洁不太好，很稀，不怎么起泡泡，一次要用好多才有感觉,功效,负面
725,特别好，一直都是**的忠实粉丝！每次都没失望过！产品质量特别好！,整体,正面
726,还行吧，只能说还行,整体,中性
727,东西很好用，面膜很服帖，实体店好贵呢，才几片，这次可以用两个月了,整体,正面
727,东西很好用，面膜很服帖，实体店好贵呢，才几片，这次可以用两个月了,使用体验,正面
728,挺好的，价格便宜量又足，好评,整体,正面
728,挺好的，价格便宜量又足，好评,价格,正面
728,挺好的，价格便宜量又足，好评,其他,正面
729,希望大家千万别买这个面膜，用着都掉皮，怕是脸都能让这个面膜给毁了，太吓人了，?,使用体验,负面
730,隔离很好用，紫色很适合我的皮肤。,整体,正面
731,超级好用，比我的***补水还强，大爱,整体,正面
731,超级好用，比我的***补水还强，大爱,功效,正面
732,****，物流特别快，纸质不错，刚好遇到活动价，果断下手，有时间再用，到时候再追评！,物流,正面
732,****，物流特别快，纸质不错，刚好遇到活动价，果断下手，有时间再用，到时候再追评！,其他,正面
732,****，物流特别快，纸质不错，刚好遇到活动价，果断下手，有时间再用，到时候再追评！,价格,正面
733,一直在用，双十一比较优惠些,价格,正面
734,这款乳液个人觉得挺好的，不会过敏 赞,整体,正面
734,这款乳液个人觉得挺好的，不会过敏 赞,使用体验,正面
735,挺好的，味道闻着不错，后续使用看看效果，,整体,正面
735,挺好的，味道闻着不错，后续使用看看效果，,气味,正面
736,不能用，填一片，脸红肿，又痒的，全部�了，在实体店买的都没有，应该是假的，可怕,使用体验,负面
736,不能用，填一片，脸红肿，又痒的，全部�了，在实体店买的都没有，应该是假的，可怕,真伪,负面
737,一直在用，效果很好,整体,正面
738,真的很舒服，大品牌就是好,使用体验,正面
739,好好好！不错哦！,整体,正面
740,用了还不错哦，想买的亲可以放心下单了！,整体,正面
